,voto,federal,nombre,distrito,bloque,color,sesion,asunto,ano,fecha,hora,base,mayoria,resultado,presidente,presentes,ausentes,abstenciones,afirmativos,negativos,votopresidente,titulo,auditoria,permalink
127824,0,901.0,"DE LA ROSA, María Graciela",Formosa,Justicialista-Frente para la Victoria,#1f77b4,130° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 1324 - (CD - 23/11), votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12 -,",2012,11/28/2012,18:31:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",64,8,0,64,0,,"Dictamen en el proyecto de ley en revisión sobre Régimen Especial de Contrato de Trabajo para el Personal de Casas Particulares. Orden del Día 1324 - (CD - 23/11), Votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12",ninguna,8.19.1
127825,0,902.0,"MAYANS, José Miguel Ángel",Formosa,Justicialista-Frente para la Victoria,#1f77b4,130° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 1324 - (CD - 23/11), votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12 -,",2012,11/28/2012,18:31:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",64,8,0,64,0,,"Dictamen en el proyecto de ley en revisión sobre Régimen Especial de Contrato de Trabajo para el Personal de Casas Particulares. Orden del Día 1324 - (CD - 23/11), Votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12",ninguna,8.19.1
127826,0,903.0,"PETCOFF NAIDENOFF, Luis Carlos",Formosa,Unión Cívica Radical,#d62728,130° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 1324 - (CD - 23/11), votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12 -,",2012,11/28/2012,18:31:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",64,8,0,64,0,,"Dictamen en el proyecto de ley en revisión sobre Régimen Especial de Contrato de Trabajo para el Personal de Casas Particulares. Orden del Día 1324 - (CD - 23/11), Votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12",ninguna,8.19.1
127827,0,1001.0,"BARRIONUEVO, Walter Basilio",Jujuy,Justicialista-Frente para la Victoria,#1f77b4,130° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 1324 - (CD - 23/11), votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12 -,",2012,11/28/2012,18:31:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",64,8,0,64,0,,"Dictamen en el proyecto de ley en revisión sobre Régimen Especial de Contrato de Trabajo para el Personal de Casas Particulares. Orden del Día 1324 - (CD - 23/11), Votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12",ninguna,8.19.1
127828,0,1002.0,"FELLNER, Liliana Beatriz",Jujuy,Justicialista-Frente para la Victoria,#1f77b4,130° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 1324 - (CD - 23/11), votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12 -,",2012,11/28/2012,18:31:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",64,8,0,64,0,,"Dictamen en el proyecto de ley en revisión sobre Régimen Especial de Contrato de Trabajo para el Personal de Casas Particulares. Orden del Día 1324 - (CD - 23/11), Votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12",ninguna,8.19.1
127829,0,1003.0,"MORALES, Gerardo Rubén",Jujuy,Unión Cívica Radical,#d62728,130° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 1324 - (CD - 23/11), votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12 -,",2012,11/28/2012,18:31:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",64,8,0,64,0,,"Dictamen en el proyecto de ley en revisión sobre Régimen Especial de Contrato de Trabajo para el Personal de Casas Particulares. Orden del Día 1324 - (CD - 23/11), Votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12",ninguna,8.19.1
127830,0,1101.0,"HIGONET, María de los Angeles",La Pampa,Justicialista La Pampa,,130° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 1324 - (CD - 23/11), votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12 -,",2012,11/28/2012,18:31:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",64,8,0,64,0,,"Dictamen en el proyecto de ley en revisión sobre Régimen Especial de Contrato de Trabajo para el Personal de Casas Particulares. Orden del Día 1324 - (CD - 23/11), Votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12",ninguna,8.19.1
127831,0,1102.0,"MARINO, Juan Carlos",La Pampa,Unión Cívica Radical,#d62728,130° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 1324 - (CD - 23/11), votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12 -,",2012,11/28/2012,18:31:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",64,8,0,64,0,,"Dictamen en el proyecto de ley en revisión sobre Régimen Especial de Contrato de Trabajo para el Personal de Casas Particulares. Orden del Día 1324 - (CD - 23/11), Votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12",ninguna,8.19.1
127832,3,1103.0,"VERNA, Carlos Alberto",La Pampa,Justicialista La Pampa,,130° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 1324 - (CD - 23/11), votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12 -,",2012,11/28/2012,18:31:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",64,8,0,64,0,,"Dictamen en el proyecto de ley en revisión sobre Régimen Especial de Contrato de Trabajo para el Personal de Casas Particulares. Orden del Día 1324 - (CD - 23/11), Votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12",ninguna,8.19.1
127833,0,1201.0,"AGUIRRE, Hilda Clelia",La Rioja,Justicialista-Frente para la Victoria,#1f77b4,130° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 1324 - (CD - 23/11), votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12 -,",2012,11/28/2012,18:31:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",64,8,0,64,0,,"Dictamen en el proyecto de ley en revisión sobre Régimen Especial de Contrato de Trabajo para el Personal de Casas Particulares. Orden del Día 1324 - (CD - 23/11), Votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12",ninguna,8.19.1
127834,0,1202.0,"LUNA, Mirtha María Teresita",La Rioja,Justicialista-Frente para la Victoria,#1f77b4,130° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 1324 - (CD - 23/11), votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12 -,",2012,11/28/2012,18:31:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",64,8,0,64,0,,"Dictamen en el proyecto de ley en revisión sobre Régimen Especial de Contrato de Trabajo para el Personal de Casas Particulares. Orden del Día 1324 - (CD - 23/11), Votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12",ninguna,8.19.1
127835,3,1203.0,"MENEM, Carlos Saúl",La Rioja,Federalismo y Liberación,,130° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 1324 - (CD - 23/11), votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12 -,",2012,11/28/2012,18:31:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",64,8,0,64,0,,"Dictamen en el proyecto de ley en revisión sobre Régimen Especial de Contrato de Trabajo para el Personal de Casas Particulares. Orden del Día 1324 - (CD - 23/11), Votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12",ninguna,8.19.1
127836,0,1301.0,"BERMEJO, Rolando Adolfo",Mendoza,Justicialista-Frente para la Victoria,#1f77b4,130° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 1324 - (CD - 23/11), votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12 -,",2012,11/28/2012,18:31:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",64,8,0,64,0,,"Dictamen en el proyecto de ley en revisión sobre Régimen Especial de Contrato de Trabajo para el Personal de Casas Particulares. Orden del Día 1324 - (CD - 23/11), Votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12",ninguna,8.19.1
127837,0,1302.0,"MONTERO, Laura Gisela",Mendoza,Unión Cívica Radical,#d62728,130° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 1324 - (CD - 23/11), votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12 -,",2012,11/28/2012,18:31:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",64,8,0,64,0,,"Dictamen en el proyecto de ley en revisión sobre Régimen Especial de Contrato de Trabajo para el Personal de Casas Particulares. Orden del Día 1324 - (CD - 23/11), Votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12",ninguna,8.19.1
127838,0,1303.0,"SANZ, Ernesto Ricardo",Mendoza,Unión Cívica Radical,#d62728,130° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 1324 - (CD - 23/11), votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12 -,",2012,11/28/2012,18:31:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",64,8,0,64,0,,"Dictamen en el proyecto de ley en revisión sobre Régimen Especial de Contrato de Trabajo para el Personal de Casas Particulares. Orden del Día 1324 - (CD - 23/11), Votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12",ninguna,8.19.1
127839,0,1401.0,"CABRAL, Salvador",Misiones,Justicialista-Frente para la Victoria,#1f77b4,130° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 1324 - (CD - 23/11), votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12 -,",2012,11/28/2012,18:31:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",64,8,0,64,0,,"Dictamen en el proyecto de ley en revisión sobre Régimen Especial de Contrato de Trabajo para el Personal de Casas Particulares. Orden del Día 1324 - (CD - 23/11), Votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12",ninguna,8.19.1
127840,0,1402.0,"GIMENEZ, Sandra Daniela",Misiones,Justicialista-Frente para la Victoria,#1f77b4,130° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 1324 - (CD - 23/11), votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12 -,",2012,11/28/2012,18:31:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",64,8,0,64,0,,"Dictamen en el proyecto de ley en revisión sobre Régimen Especial de Contrato de Trabajo para el Personal de Casas Particulares. Orden del Día 1324 - (CD - 23/11), Votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12",ninguna,8.19.1
127841,0,1403.0,"IRRAZABAL, Juan Manuel",Misiones,Justicialista-Frente para la Victoria,#1f77b4,130° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 1324 - (CD - 23/11), votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12 -,",2012,11/28/2012,18:31:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",64,8,0,64,0,,"Dictamen en el proyecto de ley en revisión sobre Régimen Especial de Contrato de Trabajo para el Personal de Casas Particulares. Orden del Día 1324 - (CD - 23/11), Votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12",ninguna,8.19.1
127842,0,1501.0,"FUENTES, Marcelo Jorge",Neuquén,Justicialista-Frente para la Victoria,#1f77b4,130° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 1324 - (CD - 23/11), votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12 -,",2012,11/28/2012,18:31:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",64,8,0,64,0,,"Dictamen en el proyecto de ley en revisión sobre Régimen Especial de Contrato de Trabajo para el Personal de Casas Particulares. Orden del Día 1324 - (CD - 23/11), Votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12",ninguna,8.19.1
127843,0,1502.0,"PARRILLI, Nanci María Agustina",Neuquén,Justicialista-Frente para la Victoria,#1f77b4,130° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 1324 - (CD - 23/11), votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12 -,",2012,11/28/2012,18:31:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",64,8,0,64,0,,"Dictamen en el proyecto de ley en revisión sobre Régimen Especial de Contrato de Trabajo para el Personal de Casas Particulares. Orden del Día 1324 - (CD - 23/11), Votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12",ninguna,8.19.1
127844,0,1503.0,"LORES, Horacio",Neuquén,Movimiento Popular Neuquino,,130° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 1324 - (CD - 23/11), votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12 -,",2012,11/28/2012,18:31:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",64,8,0,64,0,,"Dictamen en el proyecto de ley en revisión sobre Régimen Especial de Contrato de Trabajo para el Personal de Casas Particulares. Orden del Día 1324 - (CD - 23/11), Votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12",ninguna,8.19.1
127845,0,1601.0,"BONGIORNO, María José",Río Negro,Justicialista-Frente para la Victoria,#1f77b4,130° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 1324 - (CD - 23/11), votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12 -,",2012,11/28/2012,18:31:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",64,8,0,64,0,,"Dictamen en el proyecto de ley en revisión sobre Régimen Especial de Contrato de Trabajo para el Personal de Casas Particulares. Orden del Día 1324 - (CD - 23/11), Votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12",ninguna,8.19.1
127846,0,1602.0,"PICHETTO, Miguel Ángel",Río Negro,Justicialista-Frente para la Victoria,#1f77b4,130° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 1324 - (CD - 23/11), votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12 -,",2012,11/28/2012,18:31:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",64,8,0,64,0,,"Dictamen en el proyecto de ley en revisión sobre Régimen Especial de Contrato de Trabajo para el Personal de Casas Particulares. Orden del Día 1324 - (CD - 23/11), Votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12",ninguna,8.19.1
127847,3,1603.0,"VERANI, Pablo",Río Negro,Unión Cívica Radical,#d62728,130° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 1324 - (CD - 23/11), votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12 -,",2012,11/28/2012,18:31:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",64,8,0,64,0,,"Dictamen en el proyecto de ley en revisión sobre Régimen Especial de Contrato de Trabajo para el Personal de Casas Particulares. Orden del Día 1324 - (CD - 23/11), Votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12",ninguna,8.19.1
127848,0,1701.0,"ESCUDERO, Sonia Margarita",Salta,Justicialista 8 de Octubre,,130° Período Legislativo - Ordinario - 15º Sesión,"Orden del Día 1324 - (CD - 23/11), votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12 -,",2012,11/28/2012,18:31:00,Miembros presentes,Más de la mitad,AFIRMATIVO,"BOUDOU, Amado",64,8,0,64,0,,"Dictamen en el proyecto de ley en revisión sobre Régimen Especial de Contrato de Trabajo para el Personal de Casas Particulares. Orden del Día 1324 - (CD - 23/11), Votación en general - Artículo 81 Constitución Nacional . con modificaciones, tenido a la vista S-2068/11 y S-1568/12",ninguna,8.19.1
